Date,AN8068571086,AT0000746409,AU000000BPT9,AU000000ERA9,AU000000ORG5,AU0000088338,BMG2108M2182,BMG2178K1009,BMG5320C1082,BMG6359F1370,BRCMIGACNPR3,BRCPLEACNPB9,BREGIEACNOR9,BRELETACNPB7,BRLIGTACNOR2,BRPETRACNPR6,BRSBSPACNOR5,BRTRPLACNPR1,CA00208D4084,CA13321L1085,CA1363851017,CA1367178326,CA29250N1050,CA2927661025,CA3495531079,CA4530384086,CA6744822033,CA74022D4075,CA8672241079,CA89346D1078,CH0048265513,CL0000000035,CL0002694637,CLP3615W1037,CLP3710M1090,CLP371861061,CNE000000HW5,CNE000000SK7,CNE1000002Z3,CNE1000003D8,CNE1000006Z4,CZ0005112300,DE0007037129,DE000ENAG999,ES0116870314,ES0130670112,ES0144580Y14,ES0173093024,ES0173516115,FI0009007132,FR0000051070,FR0000120271,FR0013181864,GB0001500809,GB0003395000,GB0004478896,GB0006449366,GB0007908733,GB0007980591,GB00B033F229,GB00B19Z1432,GB00B1FH8J72,GB00B39J2M42,GB00B572ZV91,GB00BDR05C01,GB00BNNTLN49,GB00BP6MXD84,GRS298343005,HK0002007356,HK0003000038,HK0006000050,HU0000153937,ID1000053705,INE002A01018,INE029A01011,INE036A01016,INE094A01015,INE103A01014,INE129A01019,INE213A01029,INE242A01010,INE245A01021,IT0001233417,IT0003128367,IT0003132476,IT0005495657,JP3180400008,JP3228600007,JP3246400000,JP3350800003,JP3522200009,JP3526600006,JP3573000001,JP3585800000,JP3600200004,JP3605400005,JP3845400005,JP3850200001,KR7003480001,KR7010950004,KR7015760002,KR7036460004,LU0075646355,MHY8564W1030,MYL4324OO009,MYL4677OO000,MYL5347OO009,MYL5681OO001,MYL6033OO004,NL0000360618,NL00150003E1,NO0003078800,NO0005052605,NO0010199151,NZCENE0001S6,PHY0001Z1040,PHY5764J1483,PHY6885F1067,PK0022501016,PLPKN0000018,PTEDP0AM0009,RU0009024277,RU0009062467,TH0355A10Z04,TH0465010005,TH0471010Y04,TRATUPRS91E8,US00130H1059,US0188021085,US0236081024,US0255371017,US03743Q1085,US0495601058,US1258961002,US12653C1080,US1270971039,US1307881029,US15189T1079,US1667641005,US20825C1045,US2091151041,US2333311072,US25179M1036,US25746U1097,US2620371045,US26441C2044,US26875P1012,US26884L1098,US2810201077,US29364G1031,US29670G1022,US30034W1062,US30040W1080,US30161N1019,US30231G1022,US3379321074,US4062161017,US4198701009,US42330P1075,US4234521015,US42809H1077,US5526901096,US6267171022,US62955J1034,US6361801011,US65339F1012,US65473P1057,US6708371033,US6745991058,US6752321025,US6826801036,US69331C1080,US69351T1060,US7034811015,US7234841010,US7237871071,US7445731067,US75281A1097,US78454L1008,US8168511090,US8425871071,US8454671095,US88642R1095,US9026531049,US9026811052,US91913Y1001,US92939U1060,US9694571004,US98389B1008,ZAE000006896
2007-08-31,115033.9,7499.88,988.62,2700.01,7075.28,5315.67,3351.57,8341.14,2572.16,8353.52,5279.6,2092.86,7457.68,2768.93,2702.76,49265.38,5554.76,1791.51,4004.72,14268.83,36813.59,3753.05,12384.55,5466.09,3869.99,40428.63,6895.99,2437.13,41265.43,5735.39,30497.0,1473.33,3380.44,3334.87,12201.14,11849.49,657.08,3744.18,3412.9,824.1,3515.1,31381.23,58936.55,116447.11,23855.15,57573.84,69267.12,6088.99,44070.88,29506.87,2377.39,180218.17,7011.18,7425.06,681.38,1912.31,340.35,24771.88,214355.03,28595.57,1459.26,6454.08,12286.47,2928.97,39151.72,4243.69,140965.44,4308.14,16602.17,13989.57,10703.1,15665.32,1384.08,66850.87,2753.02,4357.59,1950.89,1816.15,6411.43,44985.64,11327.18,3480.99,6557.95,63887.61,138579.63,16535.9,8293.47,22465.59,12640.54,6367.22,7362.52,20850.21,13939.95,35480.46,2875.84,11995.6,4457.42,4866.19,795.87,9071.43,28650.87,4736.33,5156.7,4221.34,933.88,3492.15,12309.15,2383.27,5990.16,5288.44,4785.02,1845.44,48035.91,4235.57,3702.07,795.33,1336.3,1148.21,931.41,8741.93,20088.21,63237.97,17923.0,11720.09,1779.95,3779.51,5715.3,12108.57,4240.0,10512.57,17756.59,25690.69,2506.29,3665.14,7274.5,3234.48,800.39,5209.55,187078.8,133250.3,12448.58,8158.77,33578.39,29719.72,1902.97,23112.57,16490.66,5983.86,17173.49,20276.56,3185.91,2222.02,4282.95,47359.96,475480.9,18729.05,30790.8,1730.51,3509.89,3258.39,19515.09,4926.13,11487.36,22809.33,3704.6,23937.99,5165.19,3094.01,47094.86,3691.31,4867.05,15724.42,18488.4,3374.87,3996.31,5055.8,21611.5,5391.78,2115.89,14529.24,26845.62,6330.84,3650.01,3383.39,2723.52,37942.4,5181.96,18607.22,8653.59,25294.41
2007-09-30,125166.4,8681.14,1169.86,3391.01,7951.97,5624.49,3669.49,8472.89,3067.83,8686.64,5804.23,2041.87,7999.68,3133.3,3274.55,59533.84,5689.76,1932.5,4426.29,16340.51,41019.2,3995.3,13495.43,6109.02,4197.36,45906.68,7452.03,2409.93,43872.4,6391.46,32806.98,1514.94,3083.92,3332.28,11638.54,11513.64,704.85,5489.63,3713.81,917.34,4223.95,36340.19,65534.44,127377.54,25217.84,60364.6,73150.09,6992.9,43493.71,32657.51,2560.53,194034.29,8924.9,8735.55,644.21,1812.48,355.08,26498.5,220020.4,28515.27,1467.4,6734.31,12553.6,3145.2,41459.23,4316.75,149144.23,4868.25,16677.74,14118.19,11098.98,17693.29,1512.26,80365.15,3242.74,6913.69,2272.42,3198.09,8043.21,51427.37,14077.48,4454.89,6719.93,69815.73,148046.85,18775.86,7833.54,21971.77,12533.3,6222.91,7533.05,20149.88,13071.7,34111.34,2790.08,10734.04,4300.73,4651.57,730.83,10013.94,30075.1,4974.11,5761.68,4283.25,968.45,3639.97,12011.29,2565.64,6445.78,5529.16,5572.36,2184.13,55995.79,5162.05,4004.1,884.84,2039.45,1186.19,1018.63,8956.48,21320.88,71142.74,19868.58,13078.36,1781.76,3925.6,6615.52,13399.0,4289.25,10868.65,18395.31,29900.54,2525.01,3777.43,8500.3,3411.04,795.43,5148.53,199485.3,142818.0,12546.13,8266.28,37096.29,29412.68,1995.57,23553.64,17707.39,6309.88,18066.21,21190.39,3015.71,2246.72,4425.46,50502.98,513361.8,19308.24,34182.33,1791.57,3877.95,3397.05,21155.93,5069.99,13174.46,25749.6,3910.97,24767.92,5247.44,3037.12,53234.03,4166.19,4924.19,16890.49,17737.52,3547.78,3963.21,5539.82,22374.34,6037.72,2263.08,15345.07,27443.2,7124.12,3504.46,3276.95,2769.36,37205.81,5266.16,20443.93,9044.08,26984.16
2007-10-31,115484.8,9965.25,1196.49,3825.21,7418.18,5349.73,4624.15,8783.22,3906.84,7949.13,5839.7,2121.97,9301.21,3369.33,3736.6,76600.52,5844.82,2096.73,4697.32,17100.98,44630.53,4672.38,15860.26,6247.11,4605.57,49570.92,7636.4,2276.8,50313.89,7238.17,34839.44,1604.0,3216.06,3677.73,12723.92,12834.84,696.17,7300.23,3649.53,980.38,3595.07,42808.71,71256.89,135217.31,27500.33,55082.46,80267.45,7583.55,48131.89,38630.36,2660.47,192647.76,8973.57,9535.85,709.81,1995.24,421.29,27823.41,246586.34,28180.98,1734.44,7061.75,13340.52,3366.01,42963.26,4547.0,157674.53,4757.89,16187.93,16222.48,10931.77,16874.63,1712.56,102907.03,3155.39,10869.7,2064.53,3657.5,8857.9,67791.08,14607.71,6558.19,7565.35,73930.39,146029.66,19496.41,8668.46,21628.04,11537.36,6219.09,7290.1,19899.98,12151.99,34266.15,2921.01,10599.85,4606.01,4631.34,1109.94,10174.59,28207.02,5748.93,5604.89,4074.95,1034.48,3722.15,12143.39,2651.18,6645.18,5505.67,6024.23,1789.13,18924.42,5275.13,4018.33,951.71,2090.74,1502.41,1149.86,9825.13,23488.31,77112.31,23033.46,15711.56,1827.95,3844.34,7055.55,14314.99,4477.3,11191.6,19284.28,34532.07,2500.94,3819.79,10251.69,3853.82,917.36,5384.21,193218.0,135898.3,12785.68,8120.21,41559.26,26364.14,2156.5,24158.56,21794.79,6852.05,18945.9,23456.39,3099.37,2458.3,4778.74,55475.57,502598.6,21246.99,34735.05,1926.55,4224.1,3271.85,22875.73,5128.27,13935.05,26121.98,4047.6,27852.23,5606.81,3515.67,57214.52,4255.48,5180.62,17323.76,19806.27,3134.36,4052.48,6283.72,24312.31,6703.28,2663.3,16079.38,27842.48,8805.99,2999.47,3198.8,2837.58,38767.2,5599.23,21657.79,9469.41,31981.82
2007-11-30,111753.7,10240.76,1128.36,3424.39,6731.92,5277.23,4485.41,8671.81,3316.95,7615.09,5874.0,2009.5,8172.55,3098.99,3410.68,74863.88,5618.0,1927.68,3981.56,14400.54,35045.24,4124.12,13673.77,5304.1,4203.28,43968.95,6410.91,2010.08,44208.25,6390.23,43375.49,1476.41,2809.62,3244.31,11068.01,11365.95,538.4,6746.11,2964.23,749.94,3245.52,43851.85,71623.43,141335.32,27649.98,58399.95,82605.98,8374.7,45121.56,38471.21,2519.16,193970.63,8254.89,9927.42,636.91,1879.62,382.24,28242.07,229912.34,27536.48,1912.88,7556.12,13575.44,3484.32,43249.73,4839.52,145353.56,4755.22,16317.06,17901.65,11143.62,15833.46,1920.51,104613.07,3525.09,10270.61,2334.42,5352.71,9143.7,63021.79,16345.67,6386.83,7582.76,74340.5,143270.87,17810.68,8888.25,24734.63,12867.19,7022.67,8061.68,21560.0,13642.96,36954.59,3071.54,11583.17,5134.66,4745.44,798.29,10474.26,26884.32,6082.75,4166.36,4096.8,980.83,3911.91,11911.5,2539.37,6469.34,4996.78,5676.32,1457.88,17863.25,5161.5,3846.05,905.28,1876.19,1249.28,1203.43,9124.11,24741.83,73526.64,25254.36,14807.81,1804.27,3514.29,6534.12,14623.25,4647.43,11148.13,19068.28,32196.89,2350.55,3923.33,10756.11,3342.11,807.46,5734.38,185321.2,128028.5,13154.95,8030.17,36847.13,27178.41,2282.25,24955.57,20363.12,6431.1,18238.89,23391.81,2950.13,2392.74,4894.99,54329.59,487136.6,20899.47,32258.99,1922.4,3707.16,3576.03,22751.15,4977.36,13535.72,24306.57,3977.49,28397.72,5074.92,3267.83,57811.11,3514.21,4823.77,16381.98,19522.77,2920.71,4302.5,5325.44,24347.92,6069.21,2470.91,16369.54,28571.59,8482.54,2682.35,2955.85,2820.72,35833.38,5594.55,20601.31,9704.57,31897.85
2007-12-31,117637.4,10571.3,1171.1,3265.83,6803.47,4592.15,4177.58,8427.19,3100.59,7753.8,4999.89,1930.6,7810.94,2892.33,3274.85,91894.96,5264.58,1885.57,4335.33,13807.79,39687.56,3833.97,14933.09,5240.02,4564.12,50202.98,6339.34,1920.14,50574.68,6832.88,45410.43,1301.88,2680.69,3054.49,10376.75,10524.17,578.53,7064.53,2918.57,726.76,3217.01,44352.04,73805.03,147313.72,26198.95,56265.82,75928.56,8551.32,43515.75,39939.82,2514.5,198803.02,7818.97,9332.44,651.3,1846.97,378.47,28174.99,231650.43,26274.12,1834.83,7124.16,13248.79,3187.77,42324.31,4681.82,150622.95,5040.32,16446.38,18573.52,12276.08,15537.09,1827.21,106315.61,4803.28,12813.39,3179.36,6063.89,11662.97,67123.6,24048.64,8133.81,8256.83,73551.78,146687.98,17695.31,8825.4,22448.45,11672.6,6651.01,7224.14,20326.7,12834.81,34997.86,2831.97,11343.71,4595.42,4663.71,1321.83,9501.69,27176.05,5350.18,4353.36,3872.22,1025.09,3962.73,12577.46,2598.53,6402.27,4524.62,5312.84,1457.51,18503.98,5229.41,3656.5,951.97,2212.57,1294.68,1131.68,9025.97,23895.88,71649.99,29562.22,16053.92,1750.45,3675.96,7316.67,14315.4,4490.51,11222.65,18643.87,35772.84,2516.59,3912.08,12977.01,3919.84,765.09,5503.07,197060.8,141240.8,13263.55,7131.71,39561.39,27305.0,2251.5,25434.77,21954.68,6482.2,17388.52,23387.9,2824.88,2535.63,4853.14,54711.58,511886.8,22051.75,33404.5,1890.84,3790.28,4147.36,32335.71,5035.73,16056.64,26200.45,3896.52,27591.71,5179.11,3331.17,63793.56,3709.16,4655.49,15256.09,19955.68,3024.52,4257.32,5835.64,24983.7,7662.6,2427.53,16176.1,29429.8,9496.63,3009.89,2663.35,2907.14,38547.03,5696.29,21236.39,9477.81,31281.12
2008-01-31,90307.38,9860.39,1098.98,3205.13,6813.04,3804.57,3765.02,8529.46,2262.04,7683.03,4340.91,1839.99,7401.51,2833.66,2686.59,84346.56,4800.07,2112.34,4660.47,11614.32,34374.15,4060.9,14653.51,5017.69,4419.45,44222.47,9973.69,2156.25,43331.4,6371.36,38780.49,1468.14,2674.28,2358.0,9630.17,9408.98,454.01,5253.56,2008.87,479.06,2484.59,39729.65,64249.74,122691.28,24416.82,49377.78,75266.3,7716.62,38555.31,35455.42,2081.99,172761.42,6351.21,8540.7,540.69,1782.3,352.49,26282.81,199818.47,24270.16,1627.88,6631.16,12466.34,2765.4,39018.03,4561.31,127165.17,4534.17,19058.61,16555.08,12168.15,14455.35,1459.62,91516.11,3319.76,11881.32,2178.82,3459.06,8748.6,53752.86,14440.21,7104.6,12454.27,68123.18,128032.51,15130.43,8557.88,24084.43,12019.04,7139.83,7921.89,19708.65,12789.26,35117.94,2858.43,11871.48,4994.16,4717.89,835.31,7812.47,25692.6,6304.59,3525.51,3439.95,1029.21,3948.14,12253.91,2502.45,6360.34,4097.57,4645.61,1267.27,15086.13,3771.14,3442.16,926.75,2183.61,1248.31,1200.23,7065.37,23062.47,57946.99,25606.82,14681.83,1570.7,3071.33,6293.31,12776.11,4075.78,9262.16,17110.24,31754.0,2585.39,3527.17,13300.8,3755.75,717.97,5136.85,175777.5,125092.2,11829.95,6958.49,37843.84,24744.26,1970.37,23518.01,21482.38,6810.03,16942.16,20897.45,2654.32,2377.28,4311.72,50998.93,462242.2,21710.33,29227.84,1865.93,3376.54,4077.06,29055.97,4722.02,13928.07,21471.1,3600.8,26195.43,5195.25,3002.71,55769.99,3171.1,4887.39,14516.13,18714.43,3129.89,3844.74,5006.42,24414.04,7790.91,2214.39,14607.0,27808.74,9561.39,2784.95,3063.19,2841.87,31576.54,5324.0,18975.04,8713.54,29856.54
2008-02-29,103542.1,11244.9,1206.01,3839.56,7248.65,3737.9,3435.6,9010.29,2746.1,8849.8,5233.16,2093.53,8077.19,3301.78,3006.74,89447.22,5435.79,2105.17,5069.13,13556.51,40687.56,3743.06,15259.43,6935.79,4483.66,51049.87,10608.62,2801.86,47987.54,7211.5,44646.77,1484.37,2904.89,2376.85,11619.62,10331.54,429.27,5556.61,2252.48,491.07,2560.3,44120.96,63524.98,125980.66,27319.13,53296.28,72775.48,8495.23,42348.8,37295.81,2327.09,181791.29,6772.92,8982.49,592.57,2011.81,325.24,25577.07,205026.93,23645.58,1520.13,6630.93,12142.11,2817.99,36828.78,4456.85,128153.57,4305.65,19035.32,17912.6,12179.08,15032.68,1516.42,89491.12,4199.54,9276.78,2541.29,3778.28,8947.86,54368.43,16688.46,7697.9,12745.88,66996.57,139361.77,18172.89,9019.55,23673.29,12002.05,7172.94,7823.5,19754.78,12429.95,35022.12,2984.62,11569.12,4920.76,4849.52,1075.47,8044.64,22716.69,5835.12,4242.01,3127.76,1042.42,4000.73,12276.77,2612.3,6256.12,4656.07,5239.69,1580.25,18542.06,4373.86,3648.37,985.1,2161.11,1436.43,1358.24,7363.1,21509.45,63225.99,29675.3,16871.36,1622.46,3717.23,6476.8,12033.23,3837.19,8839.83,16385.46,38197.38,2338.91,3240.29,13866.57,4863.95,777.45,4805.43,179965.0,129152.1,11102.29,6498.18,45647.71,22959.18,1908.53,22150.64,29392.77,7527.06,16095.05,19846.59,2540.43,2221.86,3936.26,50161.21,465505.7,20603.79,33710.0,1877.14,3228.76,4647.21,29873.5,4791.45,15250.49,22240.41,3929.9,24542.69,4712.73,2981.13,63641.96,3304.74,4846.12,13397.54,17385.07,3655.06,3572.74,5347.47,22430.39,9171.12,2324.21,13883.18,26405.5,11152.5,2952.7,2980.33,2734.04,30886.84,5100.66,21072.45,8505.71,32688.79
2008-03-31,103798.4,10789.72,1026.97,3430.06,7323.07,3206.56,3561.63,9051.15,2222.4,9478.52,4933.32,2103.97,8395.84,3233.09,2582.11,78300.36,5031.02,2026.17,5434.75,11359.45,36999.13,3297.78,15215.23,6967.59,4457.35,47131.19,10503.97,2925.32,44771.23,6256.14,43022.91,1577.69,2777.84,2836.32,13328.19,11612.7,372.73,4399.32,1735.09,356.71,2320.1,45412.76,64888.55,124923.55,27798.83,55730.78,77703.15,8312.1,42288.1,36280.48,2482.46,178554.37,6858.54,9446.79,603.96,2152.74,331.3,24280.32,191843.61,21816.53,1576.34,6616.11,12099.09,2776.48,34528.78,4405.61,123117.58,4038.97,19818.91,18218.9,13478.16,14363.74,1203.74,82095.54,3681.65,7344.8,2164.11,3412.3,8967.65,52274.88,13241.82,6444.42,11554.15,65862.95,137086.92,17926.93,8630.49,23986.45,11600.31,7241.17,8275.9,19487.83,11100.13,36222.34,2699.55,12302.38,5202.03,5007.29,1039.14,7173.21,19466.95,5735.76,4210.41,3090.65,1022.36,3842.83,9958.33,2484.81,6186.45,4639.67,5364.44,1546.92,18905.34,4463.04,3622.23,872.53,2120.09,1279.34,1459.39,7623.48,22248.56,72549.4,26752.03,15818.43,1605.23,3561.21,5529.46,11189.92,3866.4,9117.24,16669.76,40304.21,2293.93,3048.9,12642.8,4970.52,788.41,4684.34,176557.4,117549.8,10779.18,6344.86,46363.16,23605.35,1895.88,22542.13,29642.26,7200.11,15971.24,21071.3,2505.74,2225.77,3807.48,53313.33,446894.5,20917.77,34616.56,1994.98,2887.73,4858.68,28478.69,4479.43,15604.95,20841.01,3943.26,25605.44,4726.63,2866.83,60052.72,3469.97,4652.76,13098.71,17591.95,4032.42,3525.5,5864.43,20441.67,9511.4,2426.31,13922.38,27231.38,11520.05,2898.01,3171.93,2660.38,26256.75,5143.66,19293.98,8561.5,30184.23
2008-04-30,119964.8,11694.93,1015.87,3504.99,11546.96,3058.32,3621.14,9746.08,2330.94,10568.18,5695.5,2268.55,8994.78,3419.98,3008.1,92282.67,5601.98,2225.16,5479.68,11973.57,45909.91,3590.8,15214.04,7182.29,4328.5,52705.58,11289.51,3142.46,52304.68,6784.19,47020.81,1668.6,2965.07,2585.27,12881.79,12300.42,341.44,5110.82,2255.46,512.22,2543.96,43860.16,60424.42,136038.04,26143.01,52237.19,73160.87,8784.26,49496.13,37664.49,2786.29,201176.05,6921.03,10747.01,638.36,2324.64,397.95,23988.62,228125.67,21431.78,1577.2,6788.35,12528.67,2658.52,34720.15,4386.09,142705.9,4625.22,19093.91,17725.02,13389.42,15645.82,1418.33,93806.28,3653.34,8265.57,2150.53,4400.1,9186.01,54536.83,13567.42,7604.25,11535.64,67314.86,154278.02,19400.56,7641.39,22798.57,10707.81,6873.21,8112.72,18150.19,10440.57,34239.17,2704.96,11355.87,5291.72,4480.53,951.29,7601.72,21595.67,5989.13,4816.62,3321.34,1101.61,3943.63,8985.4,2594.49,6263.8,5482.77,6142.09,1710.68,19206.21,4896.29,4371.79,888.26,2136.18,1264.21,1335.1,8093.86,23113.13,76756.04,28871.17,17266.41,1577.24,3566.69,6764.26,11653.08,4160.07,9390.51,17922.99,44927.75,2496.43,3284.62,14797.05,5580.21,799.77,4996.19,198875.4,132881.8,11341.61,6576.53,50594.73,25079.24,2332.01,23123.05,32399.08,8113.27,16997.55,21996.02,2462.8,2270.0,4083.65,56075.1,491753.1,23057.71,40050.67,2072.52,3167.02,5607.68,34298.45,5279.42,17162.79,28286.21,4158.07,27054.27,4908.3,3006.63,68292.81,3678.17,5017.71,14229.99,17913.23,4303.51,3410.93,6892.38,22328.45,9977.84,2689.65,14186.87,28470.22,14468.45,3429.66,3270.24,2779.97,25817.36,5549.4,20746.52,8961.82,35997.19
2008-05-31,120656.7,12743.09,1418.59,4491.98,13066.54,3848.66,3876.12,9113.66,2545.52,11835.01,6515.42,2341.67,9566.73,3761.58,3139.2,111200.68,6419.97,2531.52,6221.94,14031.85,52895.59,3781.07,16478.18,7514.25,4311.07,51793.75,12320.95,3346.74,63258.75,7230.07,47891.33,1494.91,3111.94,3650.65,14070.45,12554.3,335.07,4906.59,2378.69,469.45,2591.89,48853.81,67590.43,141535.03,25899.03,54327.25,72014.57,9564.43,50465.54,42821.83,3007.66,209226.09,7390.27,12661.12,669.44,2277.84,445.34,25312.68,226439.94,21391.16,1628.81,6755.29,13042.05,2765.01,36778.02,4469.6,151277.63,4958.5,21756.52,16416.92,12881.54,16510.66,1806.64,82295.18,3039.32,6765.52,1950.17,3431.07,7975.47,43588.53,11967.27,7046.21,12706.74,69447.2,162950.97,20241.8,7830.82,21202.79,10061.78,6885.11,7943.77,17452.24,10414.14,32935.81,2890.04,10766.01,5259.7,4394.96,857.18,8077.16,20772.06,5919.85,5062.68,3659.0,1018.52,3845.21,9429.51,2468.3,6076.65,5686.37,6054.61,1682.06,19811.46,5300.53,4280.48,933.58,1566.51,1092.49,1134.01,7896.2,23012.87,95462.81,35406.59,18982.85,1417.62,3000.46,6263.5,13086.87,4145.71,9409.14,16999.33,44720.9,2470.28,3512.16,17831.03,5901.48,754.93,5560.8,205080.5,143601.8,11259.82,7217.71,51727.97,26761.2,2380.33,23370.07,31939.71,9190.86,17342.91,23127.8,2282.4,2349.29,4051.07,57728.24,468980.4,23993.55,42379.91,2217.98,3541.02,6536.21,39662.83,6040.16,17601.64,34592.29,4899.82,27556.25,4960.4,3085.72,75449.56,3933.43,5220.0,14143.88,19140.52,4861.52,3399.42,8581.92,22506.42,9884.64,3135.06,14472.26,27682.57,15162.63,3515.65,3172.48,2884.75,26869.08,5617.21,22230.91,9181.56,39160.65
2008-06-30,128872.6,13542.92,1317.52,4206.35,13619.58,3383.96,3538.84,9540.18,2286.6,13859.13,6829.5,2628.24,9808.67,3721.01,2942.27,107521.13,5873.24,2881.82,7119.15,14871.08,53741.08,3541.61,16084.37,7483.61,4200.73,49080.97,12792.06,3404.32,54108.1,7222.68,48592.85,1269.08,2518.91,3172.78,11794.05,10081.92,306.33,4410.3,1947.02,378.06,2119.85,52538.09,65928.8,134604.58,26130.67,51609.93,66953.67,8812.43,48144.49,45092.1,2846.15,204975.45,6516.45,13686.02,623.61,2309.66,489.68,24296.46,218337.56,22752.57,1444.06,6017.49,12046.86,2878.8,32622.29,4509.58,146051.68,4198.93,20631.25,15848.83,12768.72,14804.98,1707.79,70786.95,1880.6,4206.31,1385.99,2122.63,6548.02,40518.0,9209.19,5425.74,11488.29,58861.82,149557.47,20737.59,7920.48,22380.31,9930.55,6696.01,7928.3,19033.27,11069.2,34841.08,3073.43,10958.52,5248.26,4386.87,714.21,7232.52,18859.7,5629.82,4363.39,3287.86,1000.77,3371.81,10809.4,2280.31,6025.53,5295.22,6018.94,1479.53,18228.84,4417.43,3506.66,865.07,955.93,1357.35,1045.5,6865.38,19097.29,84277.55,38015.91,19041.12,1330.53,2385.34,5785.73,12905.48,3783.49,8742.53,16156.0,46488.66,2486.51,3356.71,20580.55,6634.15,678.9,5268.64,203659.6,143454.3,10657.29,6921.75,53610.78,27541.24,2570.46,21978.99,32577.86,9036.84,16740.16,23072.26,2134.07,2105.55,3961.08,59133.54,457747.3,25097.05,46296.84,2093.31,3816.93,7513.77,41054.14,6374.8,18672.13,37003.59,4832.39,26788.76,4913.78,2926.74,73422.56,4247.07,5091.74,14179.6,19498.64,5579.62,3096.51,9357.75,23355.63,9851.57,3976.65,14131.8,26894.92,16280.84,3345.86,2869.85,3069.73,21763.74,5287.12,23557.52,8647.29,39294.17
2008-07-31,121879.0,12045.23,1123.97,3713.56,13132.93,3022.0,3244.13,9967.67,2080.26,10214.41,6623.35,2632.41,10009.73,3802.83,3246.02,84782.9,5650.05,3004.12,6100.26,12280.29,42189.5,3677.03,16269.23,6606.66,4142.93,43435.83,11403.91,2806.99,50696.84,7049.07,43397.49,1334.72,2638.92,3702.29,13041.45,11706.42,276.29,4241.94,1953.59,405.34,2169.45,49297.87,62775.54,127755.1,21888.53,47245.01,68253.63,8178.4,41183.02,39340.24,2795.46,185014.83,5445.79,11306.07,537.82,2202.27,412.22,24177.31,194028.15,23118.04,1571.11,6209.95,9387.49,2104.68,32579.84,4425.06,126679.6,4024.77,19785.15,14745.53,12418.92,15228.27,1685.46,75374.6,2784.49,5222.09,1743.44,2729.71,7460.4,50049.34,11283.79,6019.98,11340.46,57377.05,135861.31,17156.93,7788.03,22214.61,10002.67,6387.23,7947.38,18703.03,10962.3,37237.19,3216.27,11143.11,5381.7,4531.52,640.46,7664.61,20507.59,5880.05,3285.25,3177.97,967.45,3309.48,11180.72,2334.13,5955.65,3228.27,5027.86,1351.98,15802.75,4207.99,3546.32,847.92,1501.75,1294.87,896.24,7651.6,20053.51,69765.68,29996.74,14774.5,1281.18,2346.23,6888.3,10843.02,3559.8,8506.53,15889.22,37515.35,2398.92,3044.32,13627.27,4548.52,761.14,5390.56,173726.0,124046.4,10845.67,6683.63,41922.4,25621.65,2208.97,22231.91,25012.05,6837.17,15749.7,20483.18,2137.53,2388.04,3913.89,51679.43,417753.4,22420.6,39301.57,2096.1,2933.02,6221.13,32989.06,5846.45,15183.37,32795.22,4056.69,26359.85,4683.82,3019.96,64410.21,3342.54,4749.61,13765.18,17586.09,4451.59,3378.28,7106.77,21254.44,7531.75,2646.34,13836.58,27256.91,12461.01,3089.19,3275.07,2912.95,17478.77,5275.43,18469.31,8645.93,36093.44
2008-08-31,113026.0,11463.98,1020.28,3314.86,12253.46,2918.2,3166.61,9820.03,1874.74,9973.47,6020.01,2198.47,8053.83,3483.39,2853.03,79085.79,5146.57,2444.96,6087.24,10382.11,46251.21,3330.7,15602.95,7013.87,3866.59,45373.95,11230.76,2671.12,53595.69,6926.05,40580.48,1331.63,2492.84,3681.75,12536.53,11229.27,260.86,2926.53,2188.66,432.71,2278.36,44915.53,56647.17,117194.0,20872.07,45999.95,60582.5,8030.0,38106.29,36625.97,2506.5,171163.26,5697.7,10906.0,531.55,2148.05,351.48,23075.63,180872.44,22144.35,1364.52,5860.19,8886.06,2003.05,31909.54,3899.52,124420.47,3869.86,19593.61,15048.21,13604.43,11878.83,1784.59,70683.96,2491.34,5200.18,1553.05,2485.62,7608.65,49814.52,10892.44,5294.96,9847.79,57147.64,131091.43,17612.42,7915.56,23576.05,10508.29,6529.33,8410.92,18698.98,11443.71,38893.77,3172.28,12047.86,5522.3,4840.47,462.38,6710.11,19502.13,5585.72,3370.11,2587.79,972.44,3079.71,10090.52,1961.43,5830.92,3546.78,5470.16,1433.71,13382.2,3901.99,3391.11,886.36,1359.54,1245.52,629.82,6248.29,18680.68,63366.33,22277.2,14389.86,1137.8,2352.21,5929.5,10266.13,3860.23,8665.93,15704.18,38254.48,2495.89,3060.1,12403.58,4592.96,813.97,5428.16,177341.9,125399.1,11173.5,6876.08,45085.65,25244.69,2181.42,22059.75,25979.89,6530.97,14961.23,19806.92,2466.59,2449.69,4183.0,49930.89,415572.0,22143.2,38529.92,2240.98,2826.47,6009.65,34065.93,6053.48,14954.85,30773.5,3854.63,24533.9,4519.29,3110.41,64843.28,3458.39,4564.76,14819.11,16391.46,4451.59,3544.83,7558.79,20730.71,7199.83,2625.2,14270.21,28889.7,13167.96,3126.81,3172.61,2960.32,18185.04,5468.34,17800.85,8839.89,36903.38
